"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","02341460",2019-08-15,3660,"A"
"USGS","02341460",2019-08-16,2600,"A"
"USGS","02341460",2019-08-17,2520,"A"
"USGS","02341460",2019-08-18,2380,"A"
"USGS","02341460",2019-08-19,2670,"A"
"USGS","02341460",2019-08-20,2580,"A"
"USGS","02341460",2019-08-21,2290,"A"
"USGS","02341460",2019-08-22,1900,"A"
"USGS","02341460",2019-08-23,1940,"A"
"USGS","02341460",2019-08-24,1940,"A"
"USGS","02341460",2019-08-25,1650,"A"
"USGS","02341460",2019-08-26,2290,"A"
"USGS","02341460",2019-08-27,3030,"A"
"USGS","02341460",2019-08-28,3270,"A"
"USGS","02341460",2019-08-29,3920,"A"
"USGS","02341460",2019-08-30,4150,"A"
"USGS","02341460",2019-08-31,3190,"A"
"USGS","02341460",2019-09-01,2260,"A"
"USGS","02341460",2019-09-02,2340,"A"
"USGS","02341460",2019-09-03,3240,"A"
"USGS","02341460",2019-09-04,3560,"A"
"USGS","02341460",2019-09-05,3120,"A"
"USGS","02341460",2019-09-06,3000,"A"
"USGS","02341460",2019-09-07,1740,"A"
"USGS","02341460",2019-09-08,2080,"A"
"USGS","02341460",2019-09-09,2420,"A"
"USGS","02341460",2019-09-10,2040,"A"
"USGS","02341460",2019-09-11,2100,"A"
"USGS","02341460",2019-09-12,2120,"A"
"USGS","02341460",2019-09-13,2520,"A"
"USGS","02341460",2019-09-14,2340,"A"
"USGS","02341460",2019-09-15,1900,"A"
"USGS","02341460",2019-09-16,2700,"A"
"USGS","02341460",2019-09-17,2490,"A"
"USGS","02341460",2019-09-18,2330,"A"
"USGS","02341460",2019-09-19,2570,"A"
"USGS","02341460",2019-09-20,6040,"A"
"USGS","02341460",2019-09-21,5070,"A"
"USGS","02341460",2019-09-22,1940,"A"
"USGS","02341460",2019-09-23,3850,"A"
"USGS","02341460",2019-09-24,3100,"A"
"USGS","02341460",2019-09-25,3220,"A"
"USGS","02341460",2019-09-26,4030,"A"
"USGS","02341460",2019-09-27,3720,"A"
"USGS","02341460",2019-09-28,2290,"A"
"USGS","02341460",2019-09-29,2110,"A"
"USGS","02341460",2019-09-30,2640,"A"
"USGS","02341460",2019-10-01,2160,"A"
"USGS","02341460",2019-10-02,2990,"A"
"USGS","02341460",2019-10-03,2280,"A"
"USGS","02341460",2019-10-04,1970,"A"
"USGS","02341460",2019-10-05,1900,"A"
"USGS","02341460",2019-10-06,1810,"A"
"USGS","02341460",2019-10-07,1630,"A"
"USGS","02341460",2019-10-08,1800,"A"
"USGS","02341460",2019-10-09,2010,"A"
"USGS","02341460",2019-10-10,2200,"A"
"USGS","02341460",2019-10-11,1820,"A"
"USGS","02341460",2019-10-12,1860,"A"
"USGS","02341460",2019-10-13,1970,"A"
"USGS","02341460",2019-10-14,1880,"A"
"USGS","02341460",2019-10-15,2140,"A"
"USGS","02341460",2019-10-16,2630,"A"
"USGS","02341460",2019-10-17,2800,"A"
"USGS","02341460",2019-10-18,2310,"A"
"USGS","02341460",2019-10-19,2120,"A"
"USGS","02341460",2019-10-20,2260,"A"
"USGS","02341460",2019-10-21,2230,"A"
"USGS","02341460",2019-10-22,3210,"A"
"USGS","02341460",2019-10-23,2270,"A"
"USGS","02341460",2019-10-24,1970,"A"
"USGS","02341460",2019-10-25,2280,"A"
"USGS","02341460",2019-10-26,2290,"A"
"USGS","02341460",2019-10-27,1570,"A"
"USGS","02341460",2019-10-28,1560,"A"
"USGS","02341460",2019-10-29,1930,"A"
"USGS","02341460",2019-10-30,2080,"A"
"USGS","02341460",2019-10-31,2070,"A"
"USGS","02341460",2019-11-01,1980,"A"
"USGS","02341460",2019-11-02,1890,"A"
"USGS","02341460",2019-11-03,1940,"A"
"USGS","02341460",2019-11-04,2050,"A"
"USGS","02341460",2019-11-05,3310,"A"
"USGS","02341460",2019-11-06,7500,"A"
"USGS","02341460",2019-11-07,3100,"A"
"USGS","02341460",2019-11-08,2950,"A"
"USGS","02341460",2019-11-09,1750,"A"
"USGS","02341460",2019-11-10,1980,"A"
"USGS","02341460",2019-11-11,1930,"A"
"USGS","02341460",2019-11-12,1900,"A"
"USGS","02341460",2019-11-13,5610,"A"
"USGS","02341460",2019-11-14,5410,"A"
"USGS","02341460",2019-11-15,2440,"A"
"USGS","02341460",2019-11-16,3560,"A"
"USGS","02341460",2019-11-17,5310,"A"
"USGS","02341460",2019-11-18,4430,"A"
"USGS","02341460",2019-11-19,4130,"A"
"USGS","02341460",2019-11-20,2940,"A"
"USGS","02341460",2019-11-21,4060,"A"
"USGS","02341460",2019-11-22,4340,"A"
"USGS","02341460",2019-11-23,3110,"A"
"USGS","02341460",2019-11-24,3470,"A"
"USGS","02341460",2019-11-25,5450,"A"
"USGS","02341460",2019-11-26,2790,"A"
"USGS","02341460",2019-11-27,3920,"A"
"USGS","02341460",2019-11-28,3230,"A"
"USGS","02341460",2019-11-29,3970,"A"
"USGS","02341460",2019-11-30,3550,"A"
"USGS","02341460",2019-12-01,3330,"A"
"USGS","02341460",2019-12-02,3340,"A"
"USGS","02341460",2019-12-03,4720,"A"
"USGS","02341460",2019-12-04,6600,"A"
"USGS","02341460",2019-12-05,6420,"A"
"USGS","02341460",2019-12-06,3950,"A"
"USGS","02341460",2019-12-07,2290,"A"
"USGS","02341460",2019-12-08,2810,"A"
"USGS","02341460",2019-12-09,2570,"A"
"USGS","02341460",2019-12-10,2620,"A"
"USGS","02341460",2019-12-11,4350,"A"
"USGS","02341460",2019-12-12,4070,"A"
"USGS","02341460",2019-12-13,4960,"A"
"USGS","02341460",2019-12-14,8660,"A"
"USGS","02341460",2019-12-15,5000,"A"
"USGS","02341460",2019-12-16,5370,"A"
"USGS","02341460",2019-12-17,15400,"A"
"USGS","02341460",2019-12-18,19600,"A"
"USGS","02341460",2019-12-19,19400,"A"
"USGS","02341460",2019-12-20,16300,"A"
"USGS","02341460",2019-12-21,10300,"A"
"USGS","02341460",2019-12-22,9340,"A"
"USGS","02341460",2019-12-23,25900,"A"
"USGS","02341460",2019-12-24,14700,"A"
"USGS","02341460",2019-12-25,10600,"A"
"USGS","02341460",2019-12-26,9450,"A"
"USGS","02341460",2019-12-27,13200,"A"
"USGS","02341460",2019-12-28,10800,"A"
"USGS","02341460",2019-12-29,6570,"A"
"USGS","02341460",2019-12-30,5050,"A"
"USGS","02341460",2019-12-31,9370,"A"
"USGS","02341460",2020-01-01,6170,"A"
"USGS","02341460",2020-01-02,7920,"A"
"USGS","02341460",2020-01-03,5830,"A"
"USGS","02341460",2020-01-04,15600,"A"
"USGS","02341460",2020-01-05,15500,"A"
"USGS","02341460",2020-01-06,17100,"A"
"USGS","02341460",2020-01-07,19500,"A"
"USGS","02341460",2020-01-08,23700,"A"
"USGS","02341460",2020-01-09,14800,"A"
"USGS","02341460",2020-01-10,8600,"A"
"USGS","02341460",2020-01-11,7030,"A"
"USGS","02341460",2020-01-12,4440,"A"
"USGS","02341460",2020-01-13,15900,"A"
"USGS","02341460",2020-01-14,30000,"A"
"USGS","02341460",2020-01-15,38300,"A"
"USGS","02341460",2020-01-16,29100,"A"
"USGS","02341460",2020-01-17,20100,"A"
"USGS","02341460",2020-01-18,20100,"A"
"USGS","02341460",2020-01-19,20200,"A"
"USGS","02341460",2020-01-20,20200,"A"
"USGS","02341460",2020-01-21,16800,"A"
"USGS","02341460",2020-01-22,10800,"A"
"USGS","02341460",2020-01-23,10200,"A"
"USGS","02341460",2020-01-24,9830,"A"
"USGS","02341460",2020-01-25,9170,"A"
"USGS","02341460",2020-01-26,9480,"A"
"USGS","02341460",2020-01-27,10300,"A"
"USGS","02341460",2020-01-28,10200,"A"
"USGS","02341460",2020-01-29,10400,"A"
"USGS","02341460",2020-01-30,10200,"A"
"USGS","02341460",2020-01-31,9520,"A"
"USGS","02341460",2020-02-01,8510,"A"
"USGS","02341460",2020-02-02,7210,"A"
"USGS","02341460",2020-02-03,7410,"A"
"USGS","02341460",2020-02-04,8050,"A"
"USGS","02341460",2020-02-05,6520,"A"
"USGS","02341460",2020-02-06,20500,"A"
"USGS","02341460",2020-02-07,30900,"A"
"USGS","02341460",2020-02-08,27100,"A"
"USGS","02341460",2020-02-09,23500,"A"
"USGS","02341460",2020-02-10,27800,"A"
"USGS","02341460",2020-02-11,33200,"A"
"USGS","02341460",2020-02-12,32700,"A"
"USGS","02341460",2020-02-13,32700,"A"
"USGS","02341460",2020-02-14,32900,"A"
"USGS","02341460",2020-02-15,33100,"A"
"USGS","02341460",2020-02-16,28300,"A"
"USGS","02341460",2020-02-17,20600,"A"
"USGS","02341460",2020-02-18,20700,"A"
"USGS","02341460",2020-02-19,29800,"A"
"USGS","02341460",2020-02-20,45200,"A"
"USGS","02341460",2020-02-21,40000,"A"
"USGS","02341460",2020-02-22,31200,"A"
"USGS","02341460",2020-02-23,32000,"A"
"USGS","02341460",2020-02-24,31600,"A"
"USGS","02341460",2020-02-25,33100,"A"
"USGS","02341460",2020-02-26,25100,"A"
"USGS","02341460",2020-02-27,21200,"A"
"USGS","02341460",2020-02-28,21000,"A"
"USGS","02341460",2020-02-29,17300,"A"
"USGS","02341460",2020-03-01,15300,"A"
"USGS","02341460",2020-03-02,14800,"A"
"USGS","02341460",2020-03-03,17300,"A"
"USGS","02341460",2020-03-04,35500,"A"
"USGS","02341460",2020-03-05,48800,"A"
"USGS","02341460",2020-03-06,48500,"A"
"USGS","02341460",2020-03-07,33500,"A"
"USGS","02341460",2020-03-08,27500,"A"
"USGS","02341460",2020-03-09,28200,"A"
"USGS","02341460",2020-03-10,28100,"A"
"USGS","02341460",2020-03-11,26200,"A"
"USGS","02341460",2020-03-12,16100,"A"
"USGS","02341460",2020-03-13,16100,"A"
"USGS","02341460",2020-03-14,15900,"A"
"USGS","02341460",2020-03-15,13700,"A"
"USGS","02341460",2020-03-16,13700,"A"
"USGS","02341460",2020-03-17,14500,"A"
"USGS","02341460",2020-03-18,16300,"A"
"USGS","02341460",2020-03-19,14000,"A"
"USGS","02341460",2020-03-20,14100,"A"
"USGS","02341460",2020-03-21,12400,"A"
"USGS","02341460",2020-03-22,12500,"A"
"USGS","02341460",2020-03-23,11000,"A"
"USGS","02341460",2020-03-24,11200,"A"
"USGS","02341460",2020-03-25,17000,"A"
"USGS","02341460",2020-03-26,20500,"A"
"USGS","02341460",2020-03-27,19700,"A"
"USGS","02341460",2020-03-28,17500,"A"
"USGS","02341460",2020-03-29,18300,"A"
"USGS","02341460",2020-03-30,17200,"A"
"USGS","02341460",2020-03-31,14000,"A"
"USGS","02341460",2020-04-01,12800,"A"
"USGS","02341460",2020-04-02,12200,"A"
"USGS","02341460",2020-04-03,11800,"A"
"USGS","02341460",2020-04-04,10200,"A"
"USGS","02341460",2020-04-05,9690,"A"
"USGS","02341460",2020-04-06,7480,"A"
"USGS","02341460",2020-04-07,7280,"A"
"USGS","02341460",2020-04-08,8020,"A"
"USGS","02341460",2020-04-09,6300,"A"
"USGS","02341460",2020-04-10,6980,"A"
"USGS","02341460",2020-04-11,6260,"A"
"USGS","02341460",2020-04-12,6140,"A"
"USGS","02341460",2020-04-13,7260,"A"
"USGS","02341460",2020-04-14,9620,"A"
"USGS","02341460",2020-04-15,12400,"A"
"USGS","02341460",2020-04-16,12100,"A"
"USGS","02341460",2020-04-17,10500,"A"
"USGS","02341460",2020-04-18,9120,"A"
"USGS","02341460",2020-04-19,15900,"A"
"USGS","02341460",2020-04-20,54800,"A"
"USGS","02341460",2020-04-21,41200,"A"
"USGS","02341460",2020-04-22,32700,"A"
"USGS","02341460",2020-04-23,23000,"A"
"USGS","02341460",2020-04-24,19500,"A"
"USGS","02341460",2020-04-25,19800,"A"
"USGS","02341460",2020-04-26,11500,"A"
"USGS","02341460",2020-04-27,13700,"A"
"USGS","02341460",2020-04-28,8790,"A"
